,text,emotion,length
55," 우리는 모두 한 번쯤 우주에 대한 다큐멘터리나 사진을 본 적이 있을 겁니다. 넓고 광활한 우주에 빗대어 생각 한다면 우리는 좁쌀, 그 보다 더 조그마한 존재입니다. 죽음에 대해 심각하거나 슬퍼하는 현상은 어쩌면 이 넓은 우주의 많은 사회 중 인간 사회에서나 중요시 여기는 감정이 될 겁니다. 우리는 가끔 별 일 아닌 것에 대해 심각해 질 때가 많습니다. 번뇌하고, 고통받고, 슬퍼하기도 합니다. 간절히 바란다 하여 온 우주가 나서 도와주는 것은 아니지만, 광활한 우주를 떠올리며 한 번씩 머리를 비우는 일은 현대인에게 가장 간절하게 필요한 무언가가 아닐까 생각 합니다. 당연시 여기던 것들을 되돌아 보며 삶의 질을 높이는 것이 주목 받고 있는 요즘 세상의 대세이지만 무소유의 정신 역시 우리 삶의 질을 높이는 방법의 일부라 생각 합니다. 그러니 가끔은 집착하지 맙시다. 자유로운 영혼이 됩시다.",unknown,445
56," 그러고 보니 옛날엔 정말 별 것도 아닌 일에 금방 화딱지가 나곤 했는데, 요새는 무엇이든 그러려니 하게 되었다. 사는 요령이 생긴 걸까? 아니면 무뎌진 걸까? 하기사 뭐, 싸우기 싫고 갈등 만들기 싫은 사람은 넘어가는 게 제일이다. 하나하나 열 받아 하고, 되돌려 주고 싶어 하고 그래서야 피곤해서 못 산다. 마음을 좀 먹는 일이기도 하고... 인간 전체에 대한 기대치를 낮출 필요성이 있다. 본심 억누르고 양심이 가리키는 대로 따라가 봤자... 알아 주는 이 드물고, 자기 형편에 따라 모르는 체 하는 사람도 부지기수에다가. 사실을 말하자면 알아 줄 사람을 찾을 이유가 없다! 자기 만족이 아닌가. 그리하여 당연스럽게도 모르는 체 하는 사람을 탓할 수 없다. 그러니 곧 의미가 없다는 말과 다름이 없는데. 알면서도 그리 사는 건 성인 군자나 할 일이지, 21세기를 살아가는 인간이 할 짓은 아니지.",분노,448
57," 너와 처음 만나던 날은 정말 다른 것보다 그냥 좋은 친구나 만들자는 생각으로 나갔었어.  근데 그냥 재밌었고, 계속 만나고 싶어졌고, 진짜 그렇게 됐네. 재밌어! 요즘... 너때문에 또, 나때문에 매일 감정이 들쑥날쑥, 오르락 내리락 롤러코스터를 타는거 같아 가끔 무섭고 내리고싶을 때도 많지만... 그래도 아직은 견딜만 한가봐 너랑 함께하는 시간이.  너가 아프지않았으면, 고생하지않았으면 하는 마음에 걱정되고 화도 나는거겠지. 그래도 아직 가끔 헷갈려... 내가 진짜 이 감정을 사랑이라 할 수 있나?, 내가 진짜 좋아하나? 하는 생각이 들더라... 이렇게 마음을 의심하는.내가 조금 미안하기도 해. 하지만 너랑 계속, 오래 만나면 좋겠다. 더 깊어질 감정과 관계가 궁금하고 그래. 남들 말하는 그런 사랑을 나도 처음으로 도전하는거라! 나는 소나무처럼 안변하는데 너도 변하지마라... 쫒아갈거다...",두려움,450
58," 2019년 3월에 어느날 ,,,,,,,,,,,,,,,,,,,, 나는 언니들과 호주에 놀러갔다 ! 날씨는 매우 매우 덥지만 건물도 이쁘고 새로운것들이 많아 매우 기분이좋았다 하지만 걷고있는데 어떤사람이 우리 지나갈때 소리를 크게질렀다 진짜놀랬다 ㅠㅠㅠ 그리고 어떤사람과 눈마주쳤는데 땀 닦는척하며 뻐큐를 날렸다 진짜 어이없고 황당해서 웃음만 나온다 ㅋㅋㅋㅋ ㅠ 왜그러는거지 진짜 이해가 가지않는다 인종차별하지않는사람들이 정말 많지만 몇몇분들 때문에 기분망치고 다들 힘들어하는거같다 그리고 유럽쪽이 인종차별이 더 심한거같다 나는 심하게 당하지는 않았지만 인터넷을 보면 식당에서 안좋은대우도 받는경우가 있었다 자신에게 이익이 가는 행위도아니고 어째서 인종차별을 하는지 나는 이해가 정말안간다  오늘은 즐거웠지만 생각도많고 힘든 하루였다 나는 우리나라에서 외국분들보면 절대절대 !!!!! 인종차별을 하지않아야겠다 !!!!!!!!!!!!!",분노,465
59," 어느 겨울이었다. 예전 같았으면  뽀득뽀득한 눈을 밟으며 새하얀 길자락 위에 다소곳한 발자국을 수줍게 밟던 그러한 겨울이었을 텐데, 올해는 눈이 오지 않았다. 눈이 온다하여 창문을 열고 바라보면 그저 하염없이 내리는 빗물들의 도닥도닥 거리는 음악의 향연들만이 펼쳐져 있었다. 이제는 눈이 오고있다는것을 작은 네모난 세계 속 화면에 눈이 내리는 모습을 보고 알 수 있다. 네모난 세계에는 눈이 폭신하게 쌓이는데 왜 내가 발 디딘 이곳은 그러지않을까 조금 아쉬워하면서 눈이 온다는 소식이 연달아 도착한다 창문을 열어본다 조금 더 영글어진 눈송이들이다 신나서 외투를 걸쳐입고 들뜨는 발걸음으로 나갔다 또다시 비로 변하다가 또다시 눈으로 하얗게 내 머리위로 어깨위로 수줍게 내려앉는다 겨울엔 눈 오는게 당연한거지 당연하지 않을 수 있다 그러나 뭐 어떤가싶다 젖어버린 옷을 부여잡고 함박눈처럼 가득히 미소지어보는 어느 겨울날 그 한자락 끝에서.",unknown,468
60," 오늘도 일기를 쓰기 위해 연필을 들었다. 오늘은 2월 5일. 벌써 2020년이 2개월이나 지났다. 나는 그동안 무엇을 했을까? 생각해 보니 시간을 많이 흘렸는데 내가 이룬 것은 아무것도 없는 거 같다. 내가 계획하는 날짜는 3월. 하지만 지금 나의 상황을 보면 3월, 아니 6개월이 흘러도 똑같을 것만 같아 걱정이다. 나름 열심히 한다고 하고는 있는데. 왜 이렇게 나를 유혹하는게 많고 나는 왜 이렇게 일을 자꾸 미루기만 하는 건지. 가끔은 이런 내 모습이 너무나 싫다. 미래의 내 모습이 걱정이 되면서도 당장 눈앞의 유혹에 이끌려 행동을 할 수가 없다. 맞다, 사실 이렇게 일기를 쓰고 있는 지금도 후회를 하는게 아니라 열심히 하겠다고 다짐을 해야 하는 건데. 어디선가 본 글인데 자주 미루는 사람은 불안 장애를 가지고 있다고 한다. 나도 그런 거 같다. 아 오늘도 불안한 마음으로 잠이 든다. 내일의 나는 더 좋을 거라고 생각만 하면서",두려움,470
61, 나와 가치관이 다른 사람을 만나는 것은 즐거울 수도 힘이 들 수도 있다. 처음에는 재미있었다. 저렇게도 생각할 수 있구나. 후에는 힘들었다.  난 그 사람을 이해하려고 노력했지만 그 사람은 날 이해하려고 노력하지 않은 것만 같았다. 그 노력을 후회하진 않았다. 자꾸 낙서를 했다. 글로 쓰기 전엔 애매했던 감정들이 글로 쓰여지고 나서는 확신이 된다. 그 낙서들은 쉽게 사라지지 않고 내 책상을 더럽혔다. 지우개로 지우며 생각했다. 이 낙서를 지우개로 지우는 노력조차 아까운 것이 아닐까? 그렇다고 지우지 않을 수는 없었다. 그저 낙서라고 생각했던 말들이 몸에 새긴 글씨처럼 끝까지 남아 나를 괴롭혔다. 다 지워버리고 싶었고 지우는 것은 내 의지다. 지우개로 지워도 지우개 가루는 남았다. 지우개 가루를 치우는 사람까지도 나다. 너무 힘들었다. 나는 나와 가치관이 다른 사람을 만나는 것을 피하게 됐다. 그냥 사람을 만나는 것이 두려워졌다.,두려움,470
62," 사람은 죽으면 어디로 가는가. 항상 의문을 품고, 궁금증을 가지고 있던 문제 중 하나다. 대한민국에는 제사를 통해 음식을 바치고 죽은 사람에게 정성을 표하는 행위를 매년마다 반복하고 있지만, 죽은 영혼이 음식을 먹을 수 있을리는 없고, 단단히 닫혀있는 문을 통과하여 우리가 있는 곳으로 올 수 있다고 생각을 하고 있지는 않기 때문이다. 그런데도 매년 행해지는 제사를 볼 때마다 하나의 궁금증이 피어난다. 사람이 정말 죽어서 우리 곁을 떠나기에 그 길을 저승에서도 밝혀주고자 제사를 지내는 것일까? 저승이나 액소시스트를 관련으로 한 미디어를 볼 때마다 무언가 현생에 강한 원한이 남아서 떠나지 못해 그 자리에 터를 잡는 경우가 종종 있다고 그랬다. 그렇다면 강하게 한을 가지지 않은 혼들은 전부 떠나서 어디로 가게 되는 것일까. 흔히 말하는 천국이나 저승에 가서 다음생을 기다리는 것일까, 그것도 아니라면 정말로 죽은 채 우리 곁을 떠나게 되는 것일까?",두려움,477
63," 세상이 빠르고 자극적으로 변하고 있다. 사람들이 먼 옛날 그들이 의존하던 감각이라는 무기를 소홀리해서 우리가 둔해지고 있다는 출처모를 정보를 들은 적 있다.  언젠가 피와 풀, 흙과 물의 냄새를 맡던 후각은 둔해져 음식과 인공적인 향을 구분할 필요 없이 받아들이고 있으며 우리의 시각은 바로 앞의 스마트폰을 보는 것만으로 충분해져 먼 곳의 사물의 구분할 수 없게되고 있다.  사실상 우리가 우리의 감각을 내려둔 셈이다. 그저 우리가 만들어낸 것들의 편리함에 심취해 있다. 그러면서 손 쉬운 자극을 원한다. 멀리 볼 것도 없이 뉴스, 광고, 미디어만 봐도 알 수 있다. 우리는 둔해진 감각을 귀찮지 않을 정도로 뻗으면서 뭔가를 얻길 원한다. 그렇게 점점 멍청해지고 잔인해져간다. 어떻게 봐도 좋은 징조일 수 없다. 사람들의 의식은 발전해 나간다고들 하는데 가까이서 보는 인간 군상은 그렇지 못하다. 조금 더 섬세하게 삶을 살아갈 필요가 있다고 생각하는 밤이다.",분노,481
64," 성장. 사람들은 모두 성장한다. 갓난아이로 태어나 엄마 젖을 먹다 금세 어린이가 되고 또 청소년이 되며 결국에는 어른이 된다. 초등학생 때, 나는 어른들이 너무 부러웠다. 자유로워 보였다. 누군가의 구속 없이 자기가 원하는 것들을 모두 할 수 있는 것처럼 보여 나는 그들이 정말 부러워했고, 그래서 나는 빨리 어른이 되고 싶었다. 하지만 초등학생 시절로부터 몇년이 지난 지금, 나는 어른이 되고 싶지 않다. 이제 슬슬 미래에 대해 걱정이 되기 시작한다. 어른은 자신의 행동에 대해 책임을 져야 한다고 배웠다. 하지만 나는 그럴 자신이 없다. 평생 부모님 밑에서 이렇게 살고 싶다. 공부도 잘 못하는 내가 어떻게 해야 나중에 먹고 살지부터 걱정이 되는데, 내가 하는 모든 일을 내가 다 책임질 자신이 없다. 그래서 나는 어른이 되고 싶지 않다. 여기 이 자리에서 그대로 멈추고 싶다. 더 이상 성장하고싶지 않다. 시간이 멈췄으면 좋겠다. 나는 미래가 너무 두렵다.",두려움,483
65, 일상은 매일 반복 된다. 날은 춥고 밖엔 신종 코로나 바이러스 때문에 돌아다니기엔 좀 찝찝하다. 모든 요소가 내가 외출을 가지 않는 게 낫다 말하고 있는데 이상하게 외출이 하고싶다. 그동안 계속 외출을 해서 그런 걸까? 커피를 마시고 싶다. 그냥 커피 말고 맛있는 커피. 가끔 스타벅스 커피를 마실 때면 맛이 너무 없어서 다시 뱉게 된다. 이렇게 맛 없는 커피를 만드는 것도 쉬운 일이 아닌데... 참... 저녁으로는 뭘 먹을까. 매일 끼니를 어떻게 떼울 지 고민하는 것도 지친다. 그냥 알약 같은 거 하나 먹거 땡 할 수 있는 건 없을까? 위장 때문에 안 되려나...? 너무 피곤하다. 힘들어서 하루종일 잤는데 피로는 가실 생각을 안 한다. 친구가 준 주전자에 차를 끓여 마셨는데도 멍한 머리는 좀처럼 깨어나질 않는다. 진짜 밥 뭐 먹지...아 귀찮아. 빵이나 맛있는 거 먹고 싶은데 맛있는 게 뭔 지 모르겠다. 내일 지나면 또 친구 보러 나가야하니까 그날까지 참아야겠다. 마라탕 먹어야지...,unknown,502
66," 작년 연말엔 죽고싶다는 생각도 했었고, 내 인생 최악의 한해라고 생각했었는데 일년사이에 이렇게 달라질 수 있나 싶을 정도로 올해는 최고의 한해였던 것 같다. 해외며 국내며 여기저기 다니기도 많이 다니고,알바도 이것저것 많이 해보고,좋은 사람들도 많이 알게 됐고,문화생활도 열심히 했고 동아리도 많이 했고(੭•̀ᴗ•̀)੭! 혼자 여행도 가보고, 새내기때도 안가던 중광에 무슨 바람이 들어서인지 매주 중광에서 밥먹고,밤새 공연 연습도 하고술먹고 비맞으면서 바이킹도 타보고(올해최고 웃김) 모르는 사람들이랑 술마시면서 친해지기도 하고...사진 보니까 그때의 추억들이 새록새록 떠오른다 2019년 한해동안 열심히 산 나도 수고했지만 한해동안 행복할 수 있도록 곁에 있어준 사람들 너무 감사해요.이래도 되나 싶을정도로 좋은 사람들을 너무 많이 만나서 너무 감사한 한해였습니다 그리고 꾸준히 저와 함께해준 인연들도 항상 너무 고맙고. 앞으로 주변사람들을 더 소중히 하는 제가 될테니 내년도 내후년에도 함께해주세요",기쁨,505
67," 2020년 2월 2일 일요일 - 20200202 대칭일이지만 아무런 날도 아니었다. 방학동안 너무 놀아버린건 아닐까 걱정이 든다. - 매일 해야하는 일정을 적기로 했다. 도전이라도 해보잔 마음에서였다. 사소한 거라도 적어 조금의 행복이라도 느끼게 되면 만족스러운 방학이 되지 않을까 생각한다. 올해 목표도 크게 적어놓아야겠다. 2020년은 자격증 최다 취득 년도가 되었음 좋겠다. 복어, 중식, 제빵 제외한 모두! 딸거다. 그럼 일단 필기부터 따야겠지. 올해도 힘내자. - 내일부터 수영을 하기로 했다. 나는 아무생각 없는데 우리 가족이 더 난리다. 아무래도 요즘 한창 유행하는 코로나 바이러스 때문인 것 같다. 덕분에 친구 만나러 가는 것도 눈치보인다. - 당장 화요일이 실기 시험인데 너무 떨린다. 제발 합격하고 싶다. 자격증 있는 사람이 되고 싶다. 아자아자 화이팅. - 다들 어떻게 지내고 있을까 궁금하다. 잘 지내고 있을까? 이왕 이렇게 돤 거 방학안에 양식 필기를 따고 싶은데 그건 무리겠지. 공부라도 해야겠다.",두려움,517
68," 새콤달콤 오징어회 초장에 당근 오이 양파 양배추 넣고 조물조물 주물러서 만들면 완성되는 아주 쉬운 오징어 회. 몇그릇도 먹을 수 있다. 사람들은 이걸 콜라 사이다 물 소주, 맥주, 등등과 같이 먹지만 아무것도 없이 밥, 빵, 국수에 말아서 상추, 배추, 깻잎에 싸 먹는것도 하나의 맛이다. 오징어도 좋지만 회 무침에서 빠질 수 없는건 생선회다. 물론 초장, 쌈장 맛으로 먹지만 이걸 회무침으로 해먹는것도 하나의 맛이다. 새콤달콤 광어회 초장에 당근 오이 양파 양배추 넣고 조물조물 주물러서 완성되는 아주 쉬운 광어회 무침 다섯그릇도 먹을 수 있다. 사람들은 이걸 콜라 물 사이다 소주 맥주 등등과 같이 먹지만 아무것도 없이 빵 밥 국수에 말아서 배추 깻잎 상추에 싸 먹는것도 하나의 맛이다. 광어도 좋지만 고기가 들어가는 육사시미는 더욱더 맛이 좋다. 이렇게 글을 쓰다가 도중에 시간이 날아가서 다 날아가 화가 난다. 이럴때 먹으면 좋은게 육사시미다. 진짜 고기를 생으로 먹을땐 초반엔 거부감을 느꼈지만 지금은 아주 잘 먹는다.",기쁨,520
